state_code,division,year,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12
47,0,2022,22.0,0.5,0.65,3.19,3.39,3.9,3.04,3.63,4.9,2.71,1.17,3.07
47,0,2023,23.0,1.71,2.41,2.44,4.04,1.61,1.89,3.87,2.44,3.54,4.16,0.53
47,0,2024,24.0,1.2,0.46,2.57,3.65,5.59,7.22,4.23,4.25,1.41,1.71,3.45
47,0,2025,25.0,0.23,0.82,3.42,3.19,2.48,5.8,4.57,3.71,-9.99,-9.99,-9.99
48,0,1895,95.0,2.18,0.96,1.67,1.16,2.47,2.41,0.99,0.57,0.75,0.69,1.48
48,0,1896,96.0,1.51,0.68,2.03,1.46,2.8,1.47,1.68,0.98,1.74,0.47,2.21
48,0,1897,97.0,0.95,1.45,2.04,0.95,0.99,1.3,1.13,0.94,0.51,1.09,1.43
48,0,1898,98.0,0.99,0.59,1.4,1.01,4.08,1.34,1.15,0.59,0.39,1.17,0.94
48,0,1899,99.0,2.03,2.29,2.88,1.06,2.1,2.34,1.21,0.84,0.47,1.64,0.53
48,0,1900,0.0,0.39,1.17,0.78,4.1,0.86,0.51,0.99,0.61,1.16,1.05,0.9
48,0,1901,1.0,0.74,1.35,1.17,1.82,2.61,1.97,0.87,1.2,0.7,0.85,0.53
48,0,1902,2.0,0.45,0.91,1.24,1.6,1.57,1.39,0.97,0.3,0.91,0.38,0.81
48,0,1903,3.0,1.36,0.99,0.97,1.87,2.11,1.16,1.98,1.09,1.65,0.58,1.23
48,0,1904,4.0,0.72,2.05,2.57,2.05,2.61,1.84,1.06,0.81,0.46,0.79,0.08
48,0,1905,5.0,1.18,0.77,1.55,2.27,3.15,1.93,1.8,0.97,1.33,1.1,0.68
48,0,1906,6.0,1.06,1.12,2.48,1.85,3.43,1.31,1.1,2.09,1.35,1.13,0.95
48,0,1907,7.0,1.2,1.09,2.1,1.32,2.83,1.9,1.27,1.05,1.35,0.43,0.48
48,0,1908,8.0,0.6,0.77,0.95,1.05,5.09,2.54,0.93,1.68,0.92,1.86,0.51
48,0,1909,9.0,2.17,1.23,0.76,0.99,2.48,2.03,1.33,1.23,1.66,0.45,1.65
48,0,1910,10.0,0.97,0.75,0.59,0.98,2.01,0.97,0.99,0.35,1.28,1.36,0.8
48,0,1911,11.0,1.66,0.87,0.59,1.43,1.45,1.6,0.74,0.62,0.91,1.52,1.46
48,0,1912,12.0,1.01,1.18,2.05,1.71,1.77,1.3,2.2,1.88,2.23,1.86,0.53
48,0,1913,13.0,1.08,0.96,1.35,0.84,1.49,2.01,1.89,0.61,1.16,1.4,0.82
48,0,1914,14.0,1.57,0.85,0.62,2.92,1.53,1.37,1.06,0.58,0.73,1.49,0.12
48,0,1915,15.0,0.91,0.89,1.22,1.94,2.77,2.75,1.75,1.18,3.05,0.51,1.14
48,0,1916,16.0,1.61,1.26,1.25,0.83,1.56,0.93,0.91,1.0,0.38,1.72,0.72
48,0,1917,17.0,0.92,1.36,1.41,2.27,3.29,0.91,0.52,0.68,0.98,0.66,0.53
48,0,1918,18.0,1.56,1.11,1.29,2.44,1.75,1.61,1.85,0.8,2.18,0.98,0.76
48,0,1919,19.0,0.29,0.94,0.58,1.78,0.63,0.5,0.99,0.35,1.29,2.24,1.63
48,0,1920,20.0,0.64,1.03,1.34,2.91,2.27,1.28,0.78,1.12,0.84,1.41,0.91
48,0,1921,21.0,1.18,0.58,1.01,1.48,2.5,2.21,0.96,0.87,0.57,0.37,1.47
48,0,1922,22.0,1.07,1.28,0.64,2.39,2.24,1.17,1.5,1.5,0.32,0.73,1.57
48,0,1923,23.0,1.1,0.8,1.26,1.85,2.04,2.1,2.33,1.42,3.44,1.91,0.59
48,0,1924,24.0,0.84,0.95,1.56,1.04,1.42,0.61,0.85,0.32,1.27,2.58,0.92
48,0,1925,25.0,0.77,0.83,0.89,1.88,2.16,2.26,1.68,1.29,1.53,1.96,0.8
48,0,1926,26.0,0.96,0.92,0.72,1.3,2.41,1.64,2.29,1.62,1.44,0.94,1.67
48,0,1927,27.0,1.11,1.41,1.3,2.42,2.32,2.28,1.47,1.74,2.14,1.25,1.95
48,0,1928,28.0,1.2,0.78,1.23,1.08,1.9,2.84,2.01,0.66,0.45,1.76,1.45
48,0,1929,29.0,1.12,1.09,2.23,2.46,2.08,1.11,1.03,0.91,2.11,1.1,1.11
48,0,1930,30.0,1.19,0.87,1.12,1.23,2.66,0.98,1.27,3.19,1.02,2.17,0.67
48,0,1931,31.0,0.34,0.58,1.24,1.24,1.69,1.11,1.16,1.18,0.97,1.43,0.95
48,0,1932,32.0,1.45,0.87,1.7,2.2,1.81,1.89,0.94,0.96,0.36,1.31,0.64
48,0,1933,33.0,0.94,1.01,1.1,2.51,2.58,0.53,0.63,1.72,0.79,0.14,0.58
48,0,1934,34.0,0.59,1.06,0.96,1.55,0.49,1.63,1.18,0.6,1.09,0.94,0.9
48,0,1935,35.0,0.54,0.83,1.28,2.32,3.85,0.92,0.69,0.8,0.67,0.54,0.79
48,0,1936,36.0,1.58,2.25,1.65,1.32,0.46,1.83,1.64,1.36,0.81,1.33,0.65
48,0,1937,37.0,0.92,1.35,1.51,1.82,1.72,2.26,3.06,0.67,0.75,1.23,1.33
48,0,1938,38.0,0.94,0.65,1.81,1.75,2.81,1.44,1.57,1.11,1.35,1.53,1.34
48,0,1939,39.0,0.95,1.14,0.78,1.04,1.72,1.73,0.65,0.72,1.05,0.95,0.02
48,0,1940,40.0,1.61,1.23,1.09,3.05,0.84,1.36,1.06,0.48,2.43,1.16,1.22
48,0,1941,41.0,0.56,0.69,1.08,3.92,1.61,2.69,1.62,2.28,1.67,1.68,0.99
48,0,1942,42.0,0.81,0.87,0.81,2.6,2.83,1.21,1.06,0.59,1.27,1.92,2.4
48,0,1943,43.0,1.8,0.82,1.64,1.67,1.97,2.15,0.74,1.05,0.49,1.34,0.61
48,0,1944,44.0,1.16,1.02,1.69,2.63,2.36,3.54,1.28,0.23,0.95,0.62,1.53
48,0,1945,45.0,0.81,1.26,1.78,2.13,2.0,3.72,1.01,1.97,1.79,0.64,1.22
48,0,1946,46.0,0.82,0.8,1.95,0.99,3.28,1.9,0.87,1.16,1.77,2.47,0.99
48,0,1947,47.0,0.84,0.95,1.07,1.88,2.58,3.97,0.95,1.26,1.24,1.33,1.84
48,0,1948,48.0,1.27,1.25,1.03,1.91,1.05,2.65,1.1,0.77,1.09,0.79,1.39
48,0,1949,49.0,1.89,0.95,1.39,1.07,2.77,2.11,0.96,0.58,0.95,2.35,0.43
48,0,1950,50.0,1.76,0.64,1.53,2.01,2.04,1.31,1.52,0.49,2.5,0.62,1.3
48,0,1951,51.0,1.25,0.77,1.09,1.44,1.77,1.93,1.75,1.51,1.12,1.8,0.58
48,0,1952,52.0,0.84,1.14,1.35,1.14,2.97,1.51,1.11,1.23,0.29,0.15,0.62
48,0,1953,53.0,1.46,1.24,0.75,1.81,2.1,1.55,0.93,1.34,0.4,0.66,0.93
48,0,1954,54.0,1.09,0.58,2.27,0.8,1.4,1.26,1.01,0.84,0.76,0.96,0.46
48,0,1955,55.0,0.71,1.4,1.17,1.19,2.08,2.12,0.97,1.04,1.12,0.7,1.47
48,0,1956,56.0,1.38,0.64,0.85,1.62,2.13,0.62,1.2,0.89,0.32,0.89,1.0
48,0,1957,57.0,0.89,0.71,1.19,2.66,4.16,2.5,1.14,1.39,0.89,1.45,1.15
48,0,1958,58.0,0.53,0.88,1.4,1.85,1.52,2.03,2.02,0.79,0.49,0.24,1.5
48,0,1959,59.0,0.81,1.25,1.19,1.13,2.32,1.96,0.44,0.74,1.89,1.12,0.63
48,0,1960,60.0,0.78,1.14,0.84,1.13,1.07,1.38,0.6,1.0,0.77,1.14,1.5
48,0,1961,61.0,0.15,1.01,1.21,0.94,2.03,0.98,1.16,0.89,2.71,1.67,0.97
48,0,1962,62.0,1.49,1.42,0.88,1.19,3.56,2.32,1.63,0.79,0.81,0.95,0.72
48,0,1963,63.0,1.3,0.94,0.82,3.1,1.4,2.87,0.87,1.34,1.7,0.71,0.72
48,0,1964,64.0,1.02,0.87,1.1,2.48,2.32,3.34,0.53,0.84,0.28,0.44,1.15
48,0,1965,65.0,1.36,0.65,0.76,1.4,2.98,2.74,1.49,1.18,2.21,0.3,0.84
48,0,1966,66.0,0.51,0.66,0.82,1.55,0.77,1.51,0.99,1.16,1.64,1.22,0.86
48,0,1967,67.0,1.35,0.91,1.24,1.86,2.41,4.33,1.24,0.63,1.49,1.21,1.02
48,0,1968,68.0,0.75,0.9,0.97,1.78,2.36,2.73,0.84,2.59,0.91,0.66,1.05
48,0,1969,69.0,1.5,0.92,0.57,1.66,0.88,3.5,1.04,0.41,0.51,1.6,0.69
48,0,1970,70.0,1.26,0.39,1.62,1.96,1.96,2.43,1.14,0.39,1.35,1.21,1.56
48,0,1971,71.0,1.4,1.06,1.36,2.92,3.43,0.94,0.6,0.76,1.52,2.58,0.87
48,0,1972,72.0,1.82,0.79,1.05,1.64,1.63,2.13,0.99,1.78,1.09,1.84,0.84
48,0,1973,73.0,0.88,0.58,1.54,2.8,0.97,1.22,2.57,0.78,3.11,0.77,1.75
48,0,1974,74.0,1.07,0.62,1.33,2.13,1.0,1.09,1.22,0.89,0.57,1.67,0.57
48,0,1975,75.0,1.47,0.88,1.52,1.7,2.92,2.22,1.31,0.64,0.38,1.7,1.08
48,0,1976,76.0,0.93,1.17,1.02,2.24,1.97,2.42,1.05,1.21,1.06,0.74,0.38
48,0,1977,77.0,0.82,0.39,1.54,1.29,2.15,1.06,1.93,1.72,0.85,0.93,1.22
48,0,1978,78.0,1.34,1.37,0.76,1.95,4.7,0.88,1.46,1.13,1.2,0.47,1.32
48,0,1979,79.0,1.14,0.79,0.9,1.01,1.77,1.18,0.96,2.05,0.26,1.16,0.9
48,0,1980,80.0,2.04,0.89,1.59,0.92,3.37,0.87,0.87,1.56,1.02,1.19,0.84
48,0,1981,81.0,0.47,0.61,1.18,1.15,4.17,1.09,1.82,0.87,0.67,1.58,0.91
48,0,1982,82.0,1.27,0.66,1.46,1.4,2.38,2.32,2.05,1.13,3.08,1.38,0.96
48,0,1983,83.0,0.59,0.72,1.92,1.8,2.25,2.05,1.38,1.63,1.05,1.47,2.32
48,0,1984,84.0,0.62,0.66,1.22,2.47,1.39,1.9,1.87,1.21,1.55,0.9,1.0
48,0,1985,85.0,0.65,0.7,1.14,1.03,1.48,1.52,1.49,0.43,1.91,1.0,1.96
48,0,1986,86.0,0.77,2.29,1.0,2.42,1.68,2.01,1.29,0.91,2.12,1.79,1.41
48,0,1987,87.0,0.9,1.06,1.27,0.5,2.86,1.52,1.97,1.39,0.63,0.5,1.1
48,0,1988,88.0,0.88,0.72,1.26,1.29,1.89,0.85,0.54,0.52,1.04,0.26,1.49
48,0,1989,89.0,0.8,1.17,1.56,1.19,2.09,1.58,1.04,1.0,1.81,1.09,0.8
48,0,1990,90.0,0.98,0.69,1.44,2.04,1.77,1.19,1.9,1.12,1.05,1.14,1.23
48,0,1991,91.0,0.6,0.54,1.3,2.31,3.7,2.24,1.0,1.0,1.32,1.01,1.63
48,0,1992,92.0,0.46,0.53,1.27,1.14,2.06,2.5,2.24,0.88,0.7,0.69,1.15
48,0,1993,93.0,0.98,1.08,1.15,2.3,2.41,3.36,1.88,1.22,0.88,1.51,1.04
48,0,1994,94.0,0.94,1.24,0.82,1.43,1.04,0.92,1.07,0.82,0.78,2.87,1.3
48,0,1995,95.0,1.07,0.92,1.43,2.09,4.48,2.71,1.31,0.65,1.73,1.49,1.47
48,0,1996,96.0,1.62,0.78,1.42,1.65,3.09,0.9,0.78,0.75,1.21,1.43,1.38
48,0,1997,97.0,1.6,0.85,0.89,1.94,2.04,2.14,2.23,1.75,1.72,1.38,0.55
48,0,1998,98.0,1.41,0.9,1.82,1.36,1.44,3.33,1.74,1.37,1.34,2.81,1.21
48,0,1999,99.0,1.22,1.17,0.75,3.31,2.18,2.17,0.81,1.04,1.54,0.39,0.58
48,0,2000,0.0,1.18,1.18,1.06,1.75,2.32,1.14,0.69,0.69,1.47,0.98,0.99
48,0,2001,1.0,0.37,0.92,0.68,1.74,1.13,1.25,1.5,0.63,0.9,1.1,0.95
48,0,2002,2.0,0.67,0.51,1.38,1.34,1.25,0.66,1.06,1.16,1.36,1.23,0.82
48,0,2003,3.0,0.81,1.11,2.06,1.52,1.67,2.19,0.4,1.03,1.28,0.69,1.14
48,0,2004,4.0,0.61,1.07,0.44,1.52,1.45,1.66,1.66,1.12,1.88,1.75,0.71
48,0,2005,5.0,0.95,0.55,1.01,1.84,3.24,1.88,0.77,1.3,0.85,1.57,1.15
48,0,2006,6.0,0.99,0.8,1.13,1.2,1.29,0.64,0.83,1.08,1.61,1.36,0.88
48,0,2007,7.0,0.7,0.9,1.41,1.2,2.14,1.08,1.33,1.36,1.18,1.92,0.52
48,0,2008,8.0,1.07,0.96,1.3,0.94,4.0,1.43,0.73,0.86,1.41,1.23,0.92
48,0,2009,9.0,1.34,0.64,1.6,2.5,1.26,3.22,1.45,1.18,0.63,2.02,0.34
48,0,2010,10.0,0.59,0.58,1.11,2.32,3.23,2.63,1.11,1.01,0.35,1.28,1.35
48,0,2011,11.0,1.01,1.03,1.48,2.49,4.59,1.59,1.01,0.81,0.54,1.8,1.36
48,0,2012,12.0,0.92,1.29,0.57,1.19,1.53,0.45,1.12,0.26,0.46,1.11,0.87
48,0,2013,13.0,0.74,0.79,0.71,1.87,2.18,0.68,1.32,0.9,2.88,2.53,0.56
48,0,2014,14.0,0.94,1.7,1.76,1.38,1.76,1.77,1.18,2.33,1.94,0.57,1.41
48,0,2015,15.0,0.62,0.94,0.58,1.7,4.59,1.89,1.53,0.91,0.64,1.11,1.09
48,0,2016,16.0,0.87,0.8,1.99,2.52,2.46,0.66,0.7,0.84,1.97,1.81,0.84
48,0,2017,17.0,1.66,2.02,1.88,2.8,1.8,1.09,0.97,0.94,2.21,0.79,1.48
48,0,2018,18.0,0.9,1.22,1.4,1.44,3.09,2.1,1.32,0.95,0.35,1.28,1.31
48,0,2019,19.0,0.9,1.4,1.27,1.97,3.76,1.66,1.31,1.01,1.98,1.19,1.08
48,0,2020,20.0,1.02,1.21,1.03,1.32,1.25,1.67,0.69,0.3,0.82,1.01,0.69
48,0,2021,21.0,0.68,1.28,1.3,1.21,1.73,0.82,1.1,1.47,0.85,2.09,0.54
48,0,2022,22.0,0.78,0.53,0.86,1.89,2.62,1.11,0.84,1.38,1.4,0.75,1.22
48,0,2023,23.0,1.53,1.09,1.29,1.36,1.96,3.83,1.26,1.88,1.53,1.9,0.68
48,0,2024,24.0,0.78,1.42,1.49,1.53,2.39,0.69,0.74,1.17,0.62,0.98,0.72
48,0,2025,25.0,0.86,1.33,1.68,1.57,2.0,1.19,1.24,0.9,-9.99,-9.99,-9.99
49,0,1991,91.0,3.62,3.91,15.58,4.63,3.86,4.06,4.27,7.89,4.27,4.23,3.67
49,0,1992,92.0,2.45,1.87,2.29,2.17,3.55,3.44,7.39,5.06,8.87,4.19,10.19
49,0,1993,93.0,3.49,1.33,3.7,3.9,3.39,2.85,8.81,4.68,3.06,7.38,5.04
49,0,1994,94.0,5.28,10.43,10.14,4.62,3.21,5.28,4.96,6.79,8.69,3.95,11.5
49,0,1995,95.0,3.9,2.45,3.14,5.58,3.42,2.37,5.65,5.43,2.54,3.71,5.09
49,0,1996,96.0,7.34,7.54,9.46,3.33,2.0,5.05,5.15,2.62,3.81,3.89,10.94
49,0,1997,97.0,7.36,4.17,10.77,3.47,5.09,9.22,8.44,3.11,3.86,4.24,6.53
49,0,1998,98.0,1.37,1.21,2.23,6.03,5.95,5.11,2.81,4.46,4.03,4.86,6.67
49,0,1999,99.0,7.29,7.15,6.73,5.27,2.29,1.99,2.56,3.47,2.47,4.07,3.95
49,0,2000,0.0,6.37,0.45,3.27,4.34,1.51,3.38,5.21,5.87,4.8,6.36,11.7
49,0,2001,1.0,1.19,5.7,3.34,6.06,2.6,3.04,3.45,3.61,3.16,6.77,10.55
49,0,2002,2.0,12.28,6.06,6.51,4.92,8.93,3.48,4.41,4.58,3.09,5.16,1.83
49,0,2003,3.0,2.88,4.24,2.85,5.75,2.12,3.2,4.39,4.31,3.97,2.57,6.14
49,0,2004,4.0,10.56,7.44,13.47,9.84,6.73,3.44,2.42,4.67,2.73,6.35,6.78
49,0,2005,5.0,8.03,5.62,8.21,3.74,2.19,4.46,4.24,3.89,8.15,6.57,4.36
49,0,2006,6.0,7.18,5.4,18.77,4.22,8.2,1.98,3.58,3.42,3.86,7.51,4.23
49,0,2007,7.0,5.79,5.13,4.1,3.26,1.41,2.58,4.24,3.81,3.81,3.56,6.59
49,0,2008,8.0,4.71,11.34,2.23,3.03,2.51,2.04,4.45,2.82,2.03,2.64,3.4
49,0,2009,9.0,4.4,4.68,10.33,5.26,1.97,2.93,4.5,3.97,2.58,4.29,8.11
49,0,2010,10.0,1.74,1.71,5.72,4.77,2.01,1.86,2.39,2.1,1.75,3.74,5.15
49,0,2011,11.0,4.64,3.65,5.83,3.5,6.88,4.34,2.86,2.87,2.39,2.82,6.08
49,0,2012,12.0,1.74,6.12,8.58,3.32,2.78,3.97,3.35,3.24,3.09,1.32,2.2
49,0,2013,13.0,5.43,8.09,3.72,2.11,6.07,2.34,3.17,2.98,2.9,3.06,4.62
49,0,2014,14.0,5.73,3.92,9.78,6.41,4.96,3.42,7.17,7.0,3.65,7.98,5.41
49,0,2015,15.0,3.49,3.13,5.7,6.12,5.32,3.97,4.3,11.75,12.74,7.17,10.31
49,0,2016,16.0,0.9,2.17,4.41,5.72,6.31,5.95,7.29,8.31,6.51,7.2,4.37
49,0,2017,17.0,4.47,3.43,3.37,6.4,4.45,2.42,3.1,3.49,2.52,8.66,10.46
49,0,2018,18.0,4.62,10.56,7.54,11.68,5.81,3.7,4.46,20.6,7.57,11.12,5.11
49,0,2019,19.0,2.34,9.51,2.88,7.01,3.61,4.13,5.0,5.79,5.29,5.8,4.63
49,0,2020,20.0,12.77,4.52,10.86,3.88,3.13,2.13,5.07,2.37,4.14,2.38,8.6
49,0,2021,21.0,9.45,5.39,15.02,4.07,2.79,1.63,4.3,4.0,3.48,3.94,1.77
49,0,2022,22.0,1.89,1.31,2.69,4.04,3.11,2.94,2.93,2.41,3.14,3.98,3.37
49,0,2023,23.0,3.68,13.36,7.1,5.73,5.02,3.15,3.61,2.71,2.1,1.6,7.02
49,0,2024,24.0,5.37,1.89,1.58,5.73,7.23,2.62,3.02,10.13,3.82,4.51,6.44
49,0,2025,25.0,6.09,1.22,4.23,4.11,3.17,3.36,3.06,1.97,-9.99,-9.99,-9.99
50,0,1925,25.0,1.64,1.48,2.51,1.9,2.0,2.54,3.31,3.55,7.54,5.9,4.87
50,0,1926,26.0,4.41,1.83,3.22,2.64,2.27,1.5,3.11,3.12,4.08,5.16,2.29
50,0,1927,27.0,3.17,2.31,2.77,1.88,1.63,2.25,2.63,4.37,4.47,3.93,1.53
50,0,1928,28.0,3.63,3.9,2.52,1.51,2.11,2.53,4.35,4.89,6.02,3.4,4.62
50,0,1929,29.0,3.9,3.93,3.09,2.18,2.54,1.79,4.27,4.11,4.7,5.65,5.56
50,0,1930,30.0,1.57,2.15,3.82,1.96,1.91,2.27,4.02,6.12,4.8,3.66,4.69
50,0,1931,31.0,2.92,2.67,1.66,1.62,2.85,1.91,3.83,4.35,4.08,5.76,4.48
50,0,1932,32.0,3.82,4.18,1.33,0.84,1.92,3.11,3.23,6.07,5.17,4.17,2.24
50,0,1933,33.0,2.68,1.81,1.81,1.73,2.03,2.39,1.64,4.57,3.21,3.43,4.72
50,0,1934,34.0,2.89,2.18,2.09,2.27,2.18,1.57,2.8,4.6,3.32,4.32,1.51
50,0,1935,35.0,3.21,3.76,3.26,2.19,2.04,1.76,3.76,4.39,4.41,4.91,4.44
50,0,1936,36.0,1.98,1.56,2.79,1.4,2.28,1.24,3.17,3.68,3.49,7.45,6.27
50,0,1937,37.0,4.34,1.84,1.47,2.33,1.96,2.14,2.89,4.96,4.56,3.99,2.89
50,0,1938,38.0,2.75,2.23,1.84,1.88,2.73,2.91,3.54,5.0,6.32,4.76,4.54
50,0,1939,39.0,2.96,2.36,2.11,2.21,1.98,2.1,3.86,6.51,4.89,5.08,3.13
50,0,1940,40.0,2.77,1.11,1.95,1.7,2.27,2.0,2.66,4.46,6.18,4.2,3.04
50,0,1941,41.0,2.41,2.09,2.74,3.03,2.43,2.56,4.02,1.93,2.74,4.47,3.53
50,0,1942,42.0,2.77,2.63,2.02,1.79,1.73,2.32,3.46,5.27,4.92,4.48,2.07
50,0,1943,43.0,2.47,2.96,1.92,1.52,1.89,1.9,4.06,5.42,5.86,4.43,4.68
50,0,1944,44.0,3.11,2.56,2.89,1.17,3.39,1.92,3.28,6.5,4.29,4.92,2.56
50,0,1945,45.0,2.66,2.86,2.4,1.24,1.91,2.64,3.71,5.77,5.24,6.03,2.3
50,0,1946,46.0,2.59,2.09,2.68,1.93,2.63,1.48,2.81,4.62,3.57,5.93,3.06
50,0,1947,47.0,3.27,1.82,2.72,1.91,2.1,2.3,2.96,4.48,5.5,3.64,4.05
50,0,1948,48.0,3.8,1.52,2.47,1.27,1.45,1.8,4.42,3.71,5.09,5.38,3.73
50,0,1949,49.0,4.8,2.01,2.33,2.01,1.77,3.46,3.23,4.11,4.59,4.0,3.56
50,0,1950,50.0,1.9,1.14,1.21,1.63,2.09,2.74,3.31,3.35,4.69,2.39,1.73
50,0,1951,51.0,2.13,2.47,2.03,2.12,1.29,2.85,2.85,5.49,5.19,2.89,3.08
50,0,1952,52.0,2.82,1.79,2.03,2.09,2.0,2.07,3.65,3.95,4.11,5.65,4.67
50,0,1953,53.0,1.44,3.7,1.71,1.46,1.96,2.16,2.06,5.89,4.07,4.12,2.27
50,0,1954,54.0,1.97,2.43,2.58,0.96,1.49,1.74,3.74,3.79,4.44,3.98,3.43
50,0,1955,55.0,3.32,2.9,3.03,1.87,2.4,3.19,2.79,5.65,4.0,3.99,1.85
50,0,1956,56.0,1.44,2.83,1.99,1.79,2.82,1.89,2.75,5.36,3.84,3.54,5.02
50,0,1957,57.0,3.19,2.07,1.4,1.49,1.51,1.39,2.13,3.03,5.02,3.63,4.35
50,0,1958,58.0,3.13,1.16,1.57,1.38,2.78,2.47,4.25,4.56,3.77,4.76,3.59
50,0,1959,59.0,1.2,2.92,2.15,2.22,2.0,1.45,4.82,4.54,3.18,3.5,3.8
50,0,1960,60.0,3.3,1.9,1.63,1.88,1.76,2.17,4.43,4.1,5.8,4.22,2.84
50,0,1961,61.0,2.52,2.04,1.6,2.7,2.08,2.9,4.33,5.51,6.03,4.91,3.41
50,0,1962,62.0,3.61,1.44,2.33,1.68,2.37,3.32,2.9,3.96,4.65,3.76,2.42
50,0,1963,63.0,3.98,2.6,3.62,2.66,1.85,3.5,3.63,4.89,3.72,4.44,1.5
50,0,1964,64.0,2.12,4.26,2.39,2.6,2.3,2.57,2.86,3.59,3.11,4.23,3.15
50,0,1965,65.0,2.79,2.08,2.81,2.4,2.59,2.81,3.22,4.28,5.48,4.41,2.43
50,0,1966,66.0,1.39,2.4,2.21,1.43,3.07,1.61,2.79,4.54,4.44,4.32,3.46
50,0,1967,67.0,2.11,2.51,2.37,2.22,1.54,2.54,4.53,5.37,4.93,2.91,4.59
50,0,1968,68.0,2.29,2.97,1.74,2.14,2.4,2.02,2.15,2.62,3.62,3.02,2.81
50,0,1969,69.0,1.14,1.34,1.86,1.19,1.77,1.39,3.83,3.42,2.16,4.03,3.91
50,0,1970,70.0,1.61,2.55,2.66,2.39,1.8,2.65,3.63,4.33,3.73,4.47,3.17
50,0,1971,71.0,1.89,2.7,1.66,1.9,2.56,2.01,3.41,4.62,3.96,5.06,2.78
50,0,1972,72.0,2.41,1.26,1.91,1.67,1.82,2.34,1.91,3.92,4.33,5.15,2.54
50,0,1973,73.0,2.43,1.58,2.16,1.89,2.26,2.29,2.74,5.15,3.12,3.83,2.19
50,0,1974,74.0,1.21,2.57,1.14,1.78,1.27,2.04,3.16,3.33,3.66,5.41,4.26
50,0,1975,75.0,2.53,2.05,1.48,2.67,1.78,2.86,3.68,2.82,5.51,3.12,1.76
50,0,1976,76.0,3.24,1.78,2.45,2.02,2.58,1.64,2.53,2.95,4.93,3.74,5.61
50,0,1977,77.0,3.07,3.15,2.38,3.11,2.35,2.45,2.04,2.51,5.7,4.33,2.07
50,0,1978,78.0,1.61,2.19,1.39,1.49,1.94,3.18,2.78,2.79,3.34,6.05,3.63
50,0,1979,79.0,1.81,0.72,3.33,1.97,1.69,3.2,3.53,3.22,4.02,5.01,5.78
50,0,1980,80.0,3.03,2.69,2.07,2.38,2.16,3.71,4.17,3.93,3.82,5.18,3.36
50,0,1981,81.0,4.24,2.71,2.67,1.43,1.68,2.74,4.51,5.44,4.26,4.34,3.82
50,0,1982,82.0,2.09,1.39,2.3,2.08,2.18,2.45,3.75,3.18,5.73,4.13,3.02
50,0,1983,83.0,2.42,1.63,0.8,2.76,2.03,1.59,2.85,5.3,4.0,4.5,2.64
50,0,1984,84.0,3.83,2.65,1.91,1.56,1.52,2.25,3.67,4.47,2.38,2.74,2.32
50,0,1985,85.0,4.3,2.62,3.19,1.79,2.16,2.96,2.13,4.48,5.76,3.63,2.45
50,0,1986,86.0,3.39,2.07,1.88,1.61,1.65,1.93,3.14,4.8,3.72,5.79,3.59
50,0,1987,87.0,3.64,2.06,1.43,1.78,2.31,3.51,3.09,2.65,5.76,5.72,3.99
50,0,1988,88.0,2.01,3.02,3.0,1.94,2.86,2.45,2.78,4.74,3.46,4.62,3.08
50,0,1989,89.0,3.07,1.64,1.02,1.51,2.78,2.71,2.83,4.02,5.09,4.74,3.49
50,0,1990,90.0,2.92,2.72,2.98,1.24,1.74,2.1,3.04,4.12,6.66,3.92,3.08
50,0,1991,91.0,2.58,2.79,3.23,1.9,2.31,1.83,3.31,4.08,5.11,4.08,3.38
50,0,1992,92.0,3.59,2.69,3.14,1.43,2.27,2.6,2.87,4.49,4.0,3.45,4.54
50,0,1993,93.0,3.75,2.84,1.85,1.13,1.62,1.97,1.8,4.45,6.05,5.04,4.94
50,0,1994,94.0,2.72,1.29,3.36,1.8,2.49,2.4,3.06,4.25,4.86,4.57,4.81
50,0,1995,95.0,1.76,1.96,1.79,1.91,2.51,2.63,3.04,3.49,5.09,3.39,1.73
50,0,1996,96.0,1.52,4.33,2.03,1.45,1.38,2.73,2.86,4.37,3.87,3.04,2.19
50,0,1997,97.0,2.37,3.11,1.29,1.67,1.85,1.9,3.1,4.83,4.6,3.17,3.61
50,0,1998,98.0,1.61,1.57,1.79,2.52,3.09,2.64,4.11,6.33,4.46,3.99,1.99
50,0,1999,99.0,3.14,1.51,2.07,2.7,2.32,2.7,3.65,4.25,5.25,5.16,2.92
50,0,2000,0.0,3.54,1.94,2.55,1.81,1.48,2.14,4.42,4.65,5.93,4.29,4.29
50,0,2001,1.0,4.54,3.03,2.47,2.34,2.27,1.55,4.38,3.96,3.94,4.19,1.96
50,0,2002,2.0,3.58,2.53,1.43,1.88,2.28,2.42,2.83,5.25,5.25,5.72,4.45
50,0,2003,3.0,2.62,3.28,1.92,1.34,2.31,2.49,3.88,5.18,3.8,4.13,4.42
50,0,2004,4.0,2.0,2.63,2.39,2.49,2.46,1.86,2.58,2.31,5.55,5.0,4.87
50,0,2005,5.0,2.74,2.75,2.54,1.55,2.18,2.23,3.84,4.05,6.5,3.95,4.42
50,0,2006,6.0,1.62,2.56,1.39,2.85,1.83,3.03,3.14,6.04,4.94,6.04,1.37
50,0,2007,7.0,3.29,0.99,1.88,1.74,1.91,1.96,3.49,3.0,5.82,3.93,3.59
